property_area_sqft,bedrooms,bathrooms,floors,year_built,property_age,renovation_status,lot_size,distance_city_center_km,neighborhood_quality_score,crime_rate_index,nearby_school_rating,hospital_proximity_km,shopping_center_proximity_km,public_transport_score,parking_availability,property_type,construction_quality_rating,energy_efficiency_score,water_supply_reliability,electricity_supply_reliability,internet_availability_score,green_space_index,flood_risk_index,noise_pollution_level,sale_price
2418,3,2.5,2,1993,32,1,10542,19.140133843517027,7,7.1361663035236695,4.9644699263084,8.532482085321902,3.9666964270203877,6.97682315124264,1,1Fam,7,3.8879902902844163,5.970080168248651,6.8716855937253705,8.490843707230145,7.616079659290859,9.167057941675566,2.3937344137285996,341000
971,3,1.5,1,1969,56,0,9920,18.69437780193474,5,7.005270069893869,3.171647937581871,3.1874287703527244,7.871640751879871,2.3650083746370223,1,1Fam,5,9.443143025046819,5.055400142199623,6.426627988065215,1.610017682769674,3.3592054201007713,2.552676689308974,1.7836457452235248,128500
1742,2,2.0,1,1985,40,0,6563,1.4830912060294963,8,9.77729328331532,1.9994785707543992,3.1231951826043987,4.594035754279859,7.089149736072871,1,1Fam,8,7.481125579378582,4.662073255596955,5.36799283439792,8.762702863268306,7.586214260577581,8.418750374602839,9.390556815218114,275000
848,1,1.0,1,2004,21,0,4426,17.14572106829231,6,2.169069387071573,8.413141163829282,1.4744882971499031,7.569954610078195,4.988653418100402,1,TwnhsE,6,5.552540405545774,6.616900453572311,5.498981646830463,7.435642325899556,8.691190469105663,6.218386134969901,3.692584329216425,143000
864,3,1.0,1,1970,55,0,8120,18.203828510808695,4,5.511013877344076,1.121117655454904,8.888507084287431,3.5430008916402205,3.6578198241410984,1,1Fam,4,2.174917982180176,9.793454214736398,2.0900427034467293,9.968174620560433,5.312661918242298,4.580221617006626,3.504705182943616,124500
1470,4,2.0,2,1954,71,1,8172,13.97192085826834,4,4.348376529903385,3.177766965544215,1.9617481939364212,7.331463835645401,4.536904314102377,1,1Fam,4,1.4702093278326762,5.8937912508512,2.221623215445772,1.1759062868035919,4.331491783696958,1.585153974400843,9.08782766765712,135000
1698,3,2.0,1,2007,18,1,13286,13.660387983606354,9,4.3236735220882965,4.527784635867585,7.314782787889529,4.977856768837887,9.033540161237157,1,1Fam,9,2.634554902814724,7.733932311385393,7.713440851504531,9.51975530255054,7.31421155004775,7.45857616471228,2.5062985919341942,320000
864,3,1.0,1,1970,55,0,6960,3.0041576824005807,4,7.978401418582853,6.167660232900086,7.48138793782038,7.633831615846459,5.668559748341059,1,1Fam,4,5.509807315086312,2.508916237365919,6.519306612567145,8.743271768308837,5.775540683933966,3.4610757725481633,8.557418578004313,120500
1680,3,2.0,1,1988,37,1,21695,16.53853269120544,6,3.407572530685858,4.52872518847369,2.464820525852757,6.1789727836714325,4.7993846788035395,1,1Fam,6,5.670939923567641,5.864863648606087,9.187415173348267,8.817164291702646,5.637155573554176,8.530903162513278,5.198644457880725,222000
1232,2,2.0,1,2007,18,0,7314,14.390234240856422,7,4.4585042210158985,1.9749194533428573,4.920991837469149,1.9107415070121108,8.510832902454641,1,1Fam,7,7.423864586499692,1.3178221021877086,5.446025214192251,4.425695524603514,1.0147509141763114,6.765584881715412,8.970391088266306,194500
1776,4,2.0,1,1958,67,0,11475,18.096598717651194,5,2.4764503329378185,1.5276976236504087,7.278394764516278,7.268106895925096,4.484721240193547,1,Duplex,5,1.7790755298479055,7.789004531900158,9.988595066335963,1.8283812251983411,7.325710898249243,2.1537545820631165,3.5608194238160156,110000
1208,2,1.0,1,1925,100,1,6240,1.846609523033055,4,4.3389868888872,6.793934070776211,5.496887164919438,6.758761705962536,7.701222687253732,1,1Fam,4,7.540854517197046,1.29589364062078,1.4947261536878438,3.1011713388470445,4.173697630175369,1.6173209429158408,8.187390496942527,103000
1616,2,2.0,1,1995,30,1,5389,4.690011162618512,8,4.356507655595773,3.2084314222272052,3.441748597438662,3.131134671162643,1.0087891045119868,1,TwnhsE,8,4.7957166828154145,9.356878881204759,2.333525091216014,6.394137865433861,8.571547478027458,1.6231851952483662,8.748362491032273,236500
1146,3,2.0,1,2003,22,0,9590,11.732453617145,7,5.753494810413873,2.7397984075422683,4.700245200515116,6.434760525744362,1.4858978192810983,1,1Fam,7,8.098534019693677,9.558842038645,9.966647747741968,5.307327941649069,9.747735854224,1.725124363055654,5.098126872274725,187500
2031,3,2.5,2,1998,27,1,11404,12.006772334856596,7,7.453946419256887,9.624206268066706,6.0505109442507115,7.736342295712412,9.49217120879491,1,1Fam,7,2.2698831219339333,3.4395018262915045,5.86358877010653,1.3800431796192276,2.04599830894265,9.056896174478572,8.678534424279379,222500
1144,3,1.0,1,1961,64,1,10000,12.953873164782383,5,1.1273167299594196,7.852833815107439,2.8494518387407024,4.853438572538007,8.628750449540131,1,1Fam,5,5.507514683944687,2.4363669099765675,5.964449700476406,3.3427942080905173,1.5984205180852522,9.046146441473866,8.27138550908624,131400
948,3,1.0,1,1968,57,0,8978,7.634166138499983,5,3.3202426106891743,2.5298390600596985,7.836358266591444,6.30054862091657,1.0105389412426562,1,1Fam,5,7.637600595191092,1.1797220866018066,7.683869191724228,8.17457055735508,2.48772316927229,3.38727621689488,5.881821950631153,108000
1768,2,1.5,2,1914,111,1,10800,10.241071745012148,7,4.140908296894531,2.8544427678215976,7.829363479344288,4.005792880239527,2.5547591124860043,1,1Fam,7,4.702485106843392,5.707971934020217,8.93478887659645,4.2349546786511905,7.81925187579953,6.397391896188094,6.235947810880916,163000
1040,2,2.0,1,1950,75,0,8544,16.428938282095956,3,8.03048325895223,6.399350952563839,5.605516701946133,7.43092245501155,6.710164257901796,1,Duplex,3,4.630320410584361,9.943630348398987,4.227853868604393,2.393029764573622,3.7088199401906676,6.480533862101182,5.828050296765485,93500
1801,3,2.5,2,2005,20,0,10463,14.701009317813146,8,2.2225126065145244,4.267563316455172,3.65167126790848,1.2526883251575973,1.563198712410165,1,1Fam,8,7.677881936154738,4.431289323374358,5.624045042302075,7.816653369157908,7.167690010100507,8.2232858887165,1.9536941593696047,239900
1200,3,3.0,1,1987,38,1,10800,1.2327125314794347,5,1.032083188031868,1.1581202509823396,4.817656563772528,1.975387348439381,9.152331131671783,0,Duplex,5,2.6707992110430236,1.6386723943806643,6.744851945634074,8.375318819266276,8.159492867782678,4.522317590500714,1.285945601599332,179000
1728,3,2.5,2,2004,21,0,9313,15.206316524859131,7,2.8643376351938388,8.213725786851203,7.815177009253016,6.096108964192657,8.060761998370806,1,1Fam,7,3.4830210636495553,8.486623511749457,6.563130747213787,9.509339053450864,8.316186200804852,7.607273238230725,4.999671576071323,190000
1432,2,2.0,2,1910,115,1,9600,10.11804511058429,5,1.6089991095524032,2.1382648010210348,6.636330426853021,6.038296108511736,7.552010883785563,1,1Fam,5,5.379312202051044,2.05421432130922,4.372567570897467,1.4998256204284206,6.931467146908204,6.17019720432476,5.1113783854555725,132000
912,3,1.0,1,1961,64,1,6768,14.810268056313474,6,1.9643997152599226,2.00050524916104,6.712530112112086,6.371172450992905,5.063497321540335,1,1Fam,6,3.311373433984717,7.095185556656287,3.196612462478938,2.7508576673433915,1.4358282872530763,9.233035565617335,3.8586172088675013,142000
1349,3,2.0,1,2000,25,1,8450,19.851942804951477,7,8.807976569890258,6.132569336957202,3.5756455061476418,2.4572139430126203,5.2919066177034,1,1Fam,7,6.375538191594831,7.961093342565389,8.232267477822889,1.0517808801871298,9.772454460873082,5.2186287822645,9.476804930550696,179000
1464,3,2.0,1,1963,62,1,12886,2.40912219268118,5,7.19711860445039,9.803340261805179,3.837452780053408,6.2252685096334,1.7433370320170183,1,1Fam,5,9.350808731673233,4.83211911142738,4.16795465119947,2.9783746487857297,1.8811571648811456,6.5623262915236875,4.578669070973739,175000
1337,2,2.0,1,1993,32,0,5395,17.649050251963217,8,8.071326755306544,1.0369327948505311,2.3967404934297263,2.6154772193824636,9.287649093619681,1,TwnhsE,8,7.2752999482096055,6.688130222281075,7.812608045047294,1.789263775027838,2.2665245878003155,4.53904614362656,4.067039929194824,180000
2715,4,3.5,2,1976,49,1,8963,16.667690525959088,8,9.526295586570997,2.2570150445109043,9.61513906161734,4.520150446327777,8.807840593876627,1,1Fam,8,1.5791300616499613,6.407718971620327,8.130483303334158,2.0607670396552424,2.3527622818424914,2.0813388003115683,7.605250585177855,299800
2256,4,2.5,2,2000,25,0,8795,2.2405519425725005,7,4.2136368634568235,4.922616886519182,3.7215852089073307,1.6552397924343882,9.654417062730865,1,1Fam,7,1.09515622908206,4.803195326284245,5.725988245654026,8.447532419253232,7.218025060475141,6.645546782286361,7.194622865933878,236000
2640,4,1.5,2,1880,145,1,11700,2.228329561331942,7,1.45145842075779,5.35472581011728,2.5495229789957787,0.825277694256777,2.0684604766392174,1,1Fam,7,9.330629491766446,1.1222540119374749,2.9175821493520218,7.94468416503273,7.877546465116096,3.622328711655619,2.526006228628697,265979
1720,3,2.0,1,1996,29,0,10593,9.797105439272455,7,1.9360253957116096,2.250772143519576,6.927283136285881,5.140137545299112,2.7069512285359756,1,1Fam,7,4.016597547744375,6.5978187819905685,7.245407503518856,5.5865583686496105,1.750670910610105,5.261088891235664,3.930309731713641,260400
1529,4,2.0,2,1945,80,1,8405,3.051105723121978,4,9.439243049703096,8.763249755402295,9.124303849763297,5.5395340194636,6.42963674181015,1,1Fam,4,4.656673206803667,9.981495879253595,7.217662731644113,1.9280466259506548,3.1839917366545674,1.066802158663453,3.9875128206218386,98000
1140,3,1.0,2,1910,115,1,8800,13.045508168338971,4,1.5129249606573247,9.76878592631486,8.993381450857623,4.607712897852224,6.316940863857596,0,1Fam,4,6.141916089966156,3.2443145793424337,2.3765130215369017,4.271124475027081,5.565034104054819,4.0547254540329485,9.321871953574671,96500
1320,3,2.5,2,2003,22,0,7750,11.729939581177288,7,6.739105984539712,5.564546652387813,5.038490208405212,6.382637759454486,8.762258133738905,1,1Fam,7,9.204180318341884,3.6576435454146594,4.704881717547071,9.480696251672814,9.840475437525363,1.3748568049133194,6.708044111763833,162000
1494,3,2.0,1,1997,28,0,9236,15.220576997253541,6,1.9704859572569857,6.804150532569454,1.3465674658459141,7.255483954973779,7.454489695801722,1,1Fam,6,7.024799020951097,6.218209142413681,8.370866735197007,4.008314775023729,2.4067129679377715,4.368552748697838,5.761147850664891,217000
2098,3,2.5,2,2005,20,0,10240,11.622008837805707,8,2.5408504545898674,3.859350351590467,5.015788151600158,3.6099408401874045,9.170607982244173,1,1Fam,8,5.663134753442354,3.6779767124965863,8.766479925425276,9.822630865203497,3.5965715814328867,6.552430968708159,5.710374266841557,275500
1026,3,1.0,1,1969,56,1,7930,12.439232569149318,6,8.309705554832204,9.145265959326672,0.5595793912439204,1.838063362715805,7.980573936014597,1,1Fam,6,3.0177720096643053,8.52582726896717,2.4932704211835883,5.382649898575576,2.5611059262671763,6.872027230301055,2.8213104744012565,156000
1471,3,2.5,2,1999,26,0,3230,7.700420724216075,6,9.460567125225134,8.149146501086125,3.293216635340538,6.728976071222579,7.267979027875248,1,TwnhsE,6,9.112292452062732,1.8543889926724035,5.1482844402278625,1.7712768758548871,2.023578377325,6.073942811876156,1.4041772426273058,172500
1768,3,2.5,2,2007,18,0,10769,14.845041549015562,8,7.639332563394897,3.877149946461802,2.2724971477985543,1.1438283485742624,7.588725638481145,1,1Fam,8,9.393837628899568,2.3878649899192403,1.1680969908659051,8.149607078600395,9.926512674454575,3.2993273629315496,1.6614355630926092,212000
1386,3,2.5,2,1978,47,0,11616,15.388363812582242,6,6.479656449352637,8.642221945218,6.444045880005563,7.780904567693774,4.809984743251195,1,1Fam,6,9.731440075904967,3.1819225452986997,1.0421368166181282,2.0564079276226375,2.7371185784840333,8.392113774205285,8.179136404669954,158900
1501,3,2.5,2,1999,26,0,2280,15.064921247440827,7,7.3889985126018605,4.868089897390584,8.411469577962478,2.9615129583684543,5.050573884331056,1,Twnhs,7,6.259294529286928,9.920521035483278,7.7588050739816765,4.809513323162479,6.38183192274171,9.901015622663985,5.782398934339322,179400
2531,4,2.5,2,1995,30,0,12257,1.9821273520108256,8,1.4415857220581805,9.693597581371684,2.9286932577529505,6.844993144223763,7.755928823987142,1,1Fam,8,9.312821319289288,7.523555837475001,4.382105942433412,9.415050624989728,5.789102107362026,8.454774835112028,4.274735270786474,290000
864,2,1.0,1,1959,66,0,9100,7.965509998290571,6,1.7774858930277733,6.287952298634519,2.990735937591156,5.710362869392992,1.9875464514880126,1,1Fam,6,6.101661330883802,7.047775315402879,1.1145963830607162,5.2665086260141685,5.8041272402056805,4.16705610818744,7.284961741461304,127500
1301,2,1.0,1,1924,101,1,6911,11.66358212893434,5,2.0547961412362583,8.75616668538376,3.3811662895727985,3.39680540653828,2.1000881152804594,1,1Fam,5,8.982362350992263,3.15740266078276,6.7477107472705,1.0768176411818278,2.207029601182206,6.370808241611792,6.508947194949669,100000
1547,3,2.5,2,2009,16,0,8640,6.8532301471885155,7,8.67289938685253,6.278590612665676,9.207410950248583,1.685206391623463,9.370835224802763,1,1Fam,7,4.8658729062491535,1.7037647482557687,4.649207413795582,3.486165403408979,9.446702691873368,5.320720684694009,4.455211269613274,215200
2365,3,2.5,2,1999,26,0,9430,9.830374771109813,8,7.2499490227647865,2.4598784976517196,9.57624129826706,6.506148976022223,4.688082467470341,1,1Fam,8,1.1615343461430065,2.0421145490933736,9.522881647799695,8.177654251733372,4.379261006511736,3.636203679334584,2.1730876268437167,337000
1494,2,1.5,1,1995,30,1,9549,19.415397723207125,8,8.193210583824273,7.1969898406750055,2.878033636860003,4.612722326872456,9.938220946814244,1,TwnhsE,8,5.469943897065011,9.183613439374508,4.263819722453621,6.8170473652324155,1.6941611328379458,5.269997156592271,3.923465783466724,270000
1506,2,2.0,1,2008,17,0,14587,13.234042983694913,9,8.392936661838426,8.062783774163758,5.65455622897731,3.839219148700999,4.184079675766023,1,1Fam,9,4.364593249444242,9.008273485236682,5.921790270141701,2.7352231349674225,6.085444163349922,4.691383392275261,5.781664015873789,264132
1714,3,2.5,2,1988,37,0,10421,11.130045678603864,7,5.581468086721043,2.688900651967418,5.548349818407054,7.372849425317989,6.786568949586749,1,1Fam,7,1.2689224842352347,8.982779842754315,8.402664643971104,6.1842986000493,8.190821435113415,1.8773905727510232,1.1887400308760592,196500
1750,4,2.0,2,1940,85,1,12508,14.722329904011929,6,3.286053713708494,6.518509589073892,4.7196907947694315,2.4365284434061314,6.330250149680714,1,1Fam,6,9.109302505608328,9.018358041735862,7.8901866920896095,4.2204459136684935,3.4497933999524104,3.376676612060926,5.3881442189492486,160000
1836,3,2.0,1,2004,21,1,9100,17.640861547328452,7,3.340615447465385,2.130566574312291,4.679359316803873,6.873499642550218,9.462889381039993,1,1Fam,7,3.937253873086968,6.404947231091044,8.535787569549498,6.039027169745125,5.668693226107612,7.831942958198356,3.716978021291101,216837
3279,4,3.5,2,2003,22,0,53504,3.8770964372508723,8,8.57444886634221,7.300363893675834,2.7766864236513857,1.8707757497507655,6.522984829937526,1,1Fam,8,4.599678436290413,2.842633601950502,3.3780242910738028,9.925003591649673,4.525598446752658,4.766480709873264,6.632616438468053,538000
858,2,1.0,1,1982,43,0,7252,17.381158890280556,5,1.1655366936233549,2.827575657956005,2.9968045700964474,2.303759651134336,8.650651541792104,1,1Fam,5,9.314827661719514,8.090596940575825,7.311687686484618,3.1899578955042696,5.741979439517544,2.4280625379634713,7.690073953146381,134900
1220,2,1.0,1,1951,74,0,8877,10.986866355038512,4,7.536757064853752,3.747721095126169,5.737420719961124,1.1349553057240456,5.41915941042823,1,1Fam,4,2.3818624280056047,7.362268495884325,5.7482611544214794,6.264767968463113,3.3095526147666328,8.653129790197351,4.241455837720544,102000
1117,3,1.0,1,1976,49,0,7819,2.7058656253256896,6,5.300012116879642,7.366247800871168,3.054989738135597,5.06339852756609,7.405813357331365,1,1Fam,6,9.807486701371156,5.416021776696911,3.978087570089444,6.083661059527475,6.3586211966250445,1.9918727745583102,9.579963840504039,107000
912,2,1.0,1,1958,67,0,10150,8.545727404467232,5,3.957353730216683,9.993933504173482,3.1116533328999902,5.58415095402073,1.3234304413518667,1,1Fam,5,5.254950139177286,7.346848727297796,2.2730571658882397,7.493239651645971,8.032215477123902,2.513599807064658,6.15823237896221,114500
1973,3,2.0,1,2006,19,0,14226,16.925581492479395,8,7.987140054647579,9.916645212201118,5.146688252462223,0.7738965726637153,8.531911726474817,1,1Fam,8,8.750184022464852,4.093983016176562,1.6217358147741665,6.075264771613251,4.606854256087847,3.29655134669731,3.8783011401338237,395000
1204,2,2.0,1,1998,27,0,4500,19.93528438069013,6,1.1030212814849096,8.065740399889087,8.714702178795381,2.8873800870567936,1.458953709581702,1,TwnhsE,6,6.811061650042755,2.8385046560862897,9.53132873658875,1.5436036901897707,4.976937287993179,6.719526783806796,1.108004033527425,162000
1614,3,2.0,1,2005,20,1,11210,6.159914024070222,7,2.1986052835658185,7.392226198200537,9.075848729962932,2.1473923947238407,1.6635193585948884,1,1Fam,7,8.68149597932781,7.400519679141368,6.042221811561752,7.30813115124175,9.618186641572912,3.7825142530727134,4.21274194404048,221500
894,3,1.0,1,1974,51,0,13350,17.46666471848878,5,7.967290970906807,7.4529660839270875,5.634045182576306,7.325562085722248,3.373004274030426,1,1Fam,5,2.557047216500457,5.475122774490177,7.516788493901409,4.456472852296761,1.4232858234409727,5.774723215795758,6.336804526993048,142500
2020,4,2.0,1,1977,48,0,8400,18.616930478794213,5,2.640406848235027,7.296325089448286,7.98565722273606,3.9476933636737104,7.763662872935763,1,Duplex,5,4.337889993510249,3.1547876349366977,3.8299581446640794,2.069261146969503,5.499842530320278,3.012518893342932,3.857841819278497,144000
1004,2,1.0,1,1977,48,0,10530,17.518655329425787,6,5.756614440916283,9.931977038457058,8.778727342940542,1.7934135959920408,8.332678895852252,1,Duplex,6,5.211296687076528,8.666862083038694,8.393673931545138,7.723831591287124,2.079717039949927,1.7377486753745908,5.076012133862656,135000
1253,3,2.0,1,1995,30,1,7875,7.832250266912111,7,9.237041767649524,4.0716191022607795,7.382088133692754,2.681034999385714,9.3914354152858,1,1Fam,7,7.704610449296859,8.269193257452807,1.5980370925496485,7.2705368540490385,9.288064883429742,2.954173095411102,7.400306692647617,176000
